ee_#,flsa_category,pr_dept,craft_class_code,project_code,effective_date,reason
276376,Non-Exempt,4104,18-74-601,55113,11/6/2023,Transfer
276376,Non-Exempt,4104,18-74-601,55113,1/29/2024,Transfer
276376,Non-Exempt,4104,18-74-601,55113,6/14/2024,Transfer
276376,Non-Exempt,4104,18-74-601,55113,7/8/2024,Transfer
276376,Non-Exempt,4104,18-74-601,55113,8/12/2024,Transfer
301688,Non-Exempt,4104,18-41-1003,55123,10/31/2022,Transfer
322790,Non-Exempt,4104,18-8-1006,55123,12/16/2024,Transfer
310359,Non-Exempt,4104,18-197-101,55105,10/9/2023,Transfer
310359,Non-Exempt,4104,18-197-101,55105,1/23/2024,Transfer
280170,Non-Exempt,4104,18-2-3050,55094,12/4/2023,Transfer
312862,Non-Exempt,4104,18-197-101,55105,12/5/2023,Transfer
291794,Non-Exempt,4104,18-41-1003,55087,10/30/2024,Transfer
291794,Non-Exempt,4104,18-41-1003,55087,11/18/2024,Transfer
313764,Non-Exempt,4104,18-197-101,55105,1/25/2024,Transfer
308606,Non-Exempt,4104,18-40-1002,55090,6/12/2023,Transfer
303053,Non-Exempt,4104,18-40-1001,55086,8/1/2023,Transfer
317260,Non-Exempt,4104,18-41-1002,55311,8/27/2024,Transfer
286494,Non-Exempt,4104,18-77-402,55138,6/12/2023,Transfer
286494,Non-Exempt,4104,18-77-402,55138,12/9/2024,Transfer
276658,Exempt,4104,18-4-S429,55100,9/24/2024,Transfer
305352,Non-Exempt,4104,18-40-1002,55086,6/12/2023,Transfer
305352,Non-Exempt,4104,18-40-1002,55086,6/12/2023,Transfer
273005,Non-Exempt,4104,18-2-3230,55105,2/23/2023,Transfer
273005,Non-Exempt,4104,18-2-3230,55105,6/12/2023,Transfer
273005,Non-Exempt,4104,18-2-3230,55105,11/6/2023,Transfer
311081,Non-Exempt,4104,18-40-1002,55085,9/14/2023,Transfer
306542,Non-Exempt,4104,18-197-400,55105,8/19/2024,Transfer
306542,Non-Exempt,4104,18-197-400,55105,11/18/2024,Transfer
328374,Non-Exempt,4104,18-41-1001,55126,2/13/2025,Transfer
288373,Non-Exempt,4104,18-77-401,55138,8/22/2023,Transfer
288373,Non-Exempt,4104,18-77-401,55138,10/31/2023,Transfer
288373,Non-Exempt,4104,18-77-401,55138,1/3/2024,Transfer
288373,Non-Exempt,4104,18-77-401,55138,11/11/2024,Transfer
288373,Non-Exempt,4104,18-77-401,55138,12/2/2024,Transfer
302261,Non-Exempt,4104,18-47-400,55109,3/13/2023,Transfer
302261,Non-Exempt,4104,18-47-400,55109,11/30/2023,Transfer
302261,Non-Exempt,4104,18-47-400,55109,8/27/2024,Transfer
309816,Non-Exempt,4104,18-74-500,55113,11/13/2023,Transfer
309816,Non-Exempt,4104,18-74-500,55113,2/5/2024,Transfer
309816,Non-Exempt,4104,18-74-500,55113,2/20/2024,Transfer
309816,Non-Exempt,4104,18-74-500,55113,8/19/2024,Transfer
293649,Non-Exempt,4104,18-2-3230,55087,3/22/2022,Transfer
293649,Non-Exempt,4104,18-2-3230,55087,9/27/2022,Transfer
293649,Non-Exempt,4104,18-2-3230,55087,11/15/2022,Transfer
306841,Non-Exempt,4104,18-41-1002,55156,12/12/2023,Transfer
306841,Non-Exempt,4104,18-41-1002,55156,10/28/2024,Transfer
306841,Non-Exempt,4104,18-41-1002,55156,2/17/2025,Transfer
304889,Non-Exempt,4104,18-47-400,55109,8/19/2024,Transfer
272340,Non-Exempt,4104,18-41-1001,55085,10/25/2021,Transferred in
272340,Non-Exempt,4104,18-41-1001,55085,2/15/2022,Transfer
319204,Non-Exempt,4104,18-8-1004,55086,11/18/2024,Transfer
307237,Non-Exempt,4104,18-41-1002,55075,8/28/2023,Transfer
323068,Non-Exempt,4104,18-47-400,55109,9/17/2024,Transfer
291111,Non-Exempt,4104,18-77-401,55113,2/15/2022,Transfer
291111,Non-Exempt,4104,18-77-401,55113,9/14/2022,Transfer
291111,Non-Exempt,4104,18-77-401,55113,11/29/2022,Transfer
291111,Non-Exempt,4104,18-77-401,55113,6/1/2023,Transfer
291111,Non-Exempt,4104,18-77-401,55113,5/14/2024,Transfer
291111,Non-Exempt,4104,18-77-401,55113,10/30/2024,Transfer
284146,Non-Exempt,4104,18-2-3060,55086,8/1/2023,Transfer
284146,Non-Exempt,4104,18-2-3060,55086,10/17/2023,Transfer
308117,Non-Exempt,4104,18-40-1002,55305,6/19/2023,Transfer
309026,Non-Exempt,4104,18-41-1002,55123,2/5/2024,Transfer
309026,Non-Exempt,4104,18-41-1002,55123,5/14/2024,Transfer
309026,Non-Exempt,4104,18-41-1002,55123,10/14/2024,Transfer
291440,Exempt,4104,18-2-S228,55102,5/13/2024,Transfer
291440,Exempt,4104,18-2-S228,55102,9/16/2024,Transfer
291440,Exempt,4104,18-2-S228,55102,2/24/2025,Transfer
319227,Non-Exempt,4104,18-197-400,55105,6/5/2024,Transfer
319227,Non-Exempt,4104,18-197-400,55105,7/17/2024,Transfer
289999,Non-Exempt,4104,18-8-1006,55086,7/11/2022,Transfer
287567,Exempt,4104,18-4-S429,55122,6/26/2023,Transfer
287567,Exempt,4104,18-4-S429,55122,9/4/2023,Transfer
287567,Exempt,4104,18-4-S429,55122,10/9/2023,Transfer
287567,Exempt,4104,18-4-S429,55122,1/8/2024,Transfer
287567,Exempt,4104,18-4-S429,55122,8/19/2024,Transfer
304517,Non-Exempt,4104,18-41-1003,55308,6/12/2023,Transfer
304517,Non-Exempt,4104,18-41-1003,55308,9/14/2023,Transfer
324199,Non-Exempt,4104,18-47-101,55113,11/11/2024,Transfer
305776,Non-Exempt,4104,18-2-3110,55123,7/25/2024,Transfer
319025,Non-Exempt,4104,18-40-1001,55096,7/15/2024,Transfer
318960,Non-Exempt,4104,18-41-1002,55123,9/17/2024,Transfer
323027,Non-Exempt,4104,18-41-1003,55101,8/20/2024,Transfer
317660,Non-Exempt,4104,18-40-1002,55094,3/20/2024,Transfer
311600,Non-Exempt,4104,18-41-1003,55075,9/27/2023,Transfer
305711,Non-Exempt,4104,18-41-1003,55123,6/20/2023,Transfer
305711,Non-Exempt,4104,18-41-1003,55123,3/20/2024,Transfer
319008,Non-Exempt,4104,18-40-1001,55311,7/15/2024,Transfer
319008,Non-Exempt,4104,18-40-1001,55311,8/27/2024,Transfer
211899,Non-Exempt,4104,18-77-402,55138,1/13/2025,Transfer
318551,Non-Exempt,4104,18-40-1001,55094,7/8/2024,Transfer
318551,Non-Exempt,4104,18-40-1001,55094,8/22/2024,Transfer
304075,Non-Exempt,4104,18-40-1002,55309,2/13/2023,Transfer
304075,Non-Exempt,4104,18-40-1002,55309,3/20/2023,Transfer
274485,Non-Exempt,4104,18-41-1001,55086,10/14/2021,Transferred in
274485,Non-Exempt,4104,18-41-1001,55086,12/20/2021,Transfer
274485,Non-Exempt,4104,18-41-1001,55086,1/31/2022,Transfer
274485,Non-Exempt,4104,18-41-1001,55086,9/27/2022,Transfer
276638,Non-Exempt,4104,18-41-1003,55094,9/27/2022,Transfer
276638,Non-Exempt,4104,18-41-1003,55094,2/23/2023,Transfer
276638,Non-Exempt,4104,18-41-1003,55094,8/28/2023,Transfer
276638,Non-Exempt,4104,18-41-1003,55094,10/19/2023,Transfer
309819,Non-Exempt,4104,18-40-1002,55076,8/28/2023,Transfer
309819,Non-Exempt,4104,18-40-1002,55076,10/19/2023,Transfer
276451,Non-Exempt,4104,18-41-1003,55094,11/29/2021,Transfer
276451,Non-Exempt,4104,18-41-1003,55094,9/27/2022,Transfer
276451,Non-Exempt,4104,18-41-1003,55094,2/23/2023,Transfer
276451,Non-Exempt,4104,18-41-1003,55094,8/28/2023,Transfer
276451,Non-Exempt,4104,18-41-1003,55094,10/19/2023,Transfer
286287,Non-Exempt,4104,18-2-3230,55076,11/29/2021,Transfer
286287,Non-Exempt,4104,18-2-3230,55076,9/27/2022,Transfer
286287,Non-Exempt,4104,18-2-3230,55076,4/4/2023,Transfer
286287,Non-Exempt,4104,18-2-3230,55076,4/24/2023,Transfer
286287,Non-Exempt,4104,18-2-3230,55076,8/28/2023,Transfer
286287,Non-Exempt,4104,18-2-3230,55076,10/23/2023,Transfer
308147,Non-Exempt,4104,18-199-501,55117,3/12/2024,Transfer
317472,Non-Exempt,4104,18-47-500,55113,8/14/2024,Transfer
317472,Non-Exempt,4104,18-47-500,55113,9/9/2024,Transfer
317456,Non-Exempt,4104,18-47-402,55143,8/12/2024,Transfer
317456,Non-Exempt,4104,18-47-402,55143,9/9/2024,Transfer
302956,Non-Exempt,4104,18-47-401,55143,1/24/2024,Transfer
302956,Non-Exempt,4104,18-47-401,55143,8/14/2024,Transfer
290942,Non-Exempt,4104,18-41-1001,55086,12/20/2021,Transfer
290942,Non-Exempt,4104,18-41-1001,55086,1/31/2022,Transfer
290942,Non-Exempt,4104,18-41-1001,55086,9/27/2022,Transfer
280669,Non-Exempt,4104,18-2-3110,55113,3/16/2023,Transfer
280669,Non-Exempt,4104,18-2-3110,55113,11/6/2023,Transfer
280669,Non-Exempt,4104,18-2-3110,55113,9/2/2024,Transfer
280669,Non-Exempt,4104,18-2-3110,55113,11/18/2024,Transfer
321459,Non-Exempt,4104,18-47-400,55113,8/20/2024,Transfer
321459,Non-Exempt,4104,18-47-400,55113,9/9/2024,Transfer
328633,Non-Exempt,4104,18-745-100,55117,10/14/2024,Transfer
258615,Non-Exempt,4104,18-30-1003,55086,1/16/2023,Transfer
301022,Exempt,4104,18-2-S267,55306,12/12/2022,Transfer
301022,Exempt,4104,18-2-S267,55306,2/3/2023,Transfer
303336,Non-Exempt,4104,18-77-402,55137,12/13/2022,Transfer
303336,Non-Exempt,4104,18-77-402,55137,10/16/2023,Transfer
303336,Non-Exempt,4104,18-77-402,55137,1/13/2025,Transfer
282541,Non-Exempt,4104,18-2-3220,55105,3/3/2022,Transfer
328179,Non-Exempt,4104,18-40-1002,55123,12/16/2024,Transfer
288573,Non-Exempt,4104,18-8-1004,55076,10/13/2021,Transferred in
312852,Non-Exempt,4104,18-41-1002,55086,7/8/2024,Transfer
312852,Non-Exempt,4104,18-41-1002,55086,8/14/2024,Transfer
309133,Non-Exempt,4104,18-197-600,55105,11/6/2023,Transfer
309133,Non-Exempt,4104,18-197-600,55105,7/8/2024,Transfer
309133,Non-Exempt,4104,18-197-600,55105,11/18/2024,Transfer
309133,Non-Exempt,4104,18-197-600,55105,1/2/2025,Transfer
311741,Non-Exempt,4104,18-47-101,55113,8/27/2024,Transfer
319018,Non-Exempt,4104,18-40-1001,55105,7/15/2024,Transfer
321198,Non-Exempt,4104,18-77-501,55113,11/11/2024,Transfer
323632,Exempt,4104,18-1-S194,55088,1/20/2025,Transfer
310399,Non-Exempt,4104,18-41-1003,55123,9/14/2023,Transfer
310399,Non-Exempt,4104,18-41-1003,55123,7/31/2024,Transfer
310399,Non-Exempt,4104,18-41-1003,55123,9/4/2024,Transfer
310399,Non-Exempt,4104,18-41-1003,55123,1/28/2025,Transfer
293361,Non-Exempt,4104,18-41-1003,55076,6/20/2022,Transfer
293361,Non-Exempt,4104,18-41-1003,55076,8/22/2022,Transfer
293361,Non-Exempt,4104,18-41-1003,55076,9/27/2022,Transfer
293359,Non-Exempt,4104,18-2-3220,55089,6/20/2022,Transfer
293359,Non-Exempt,4104,18-2-3220,55089,8/16/2022,Transfer
293832,Non-Exempt,4104,18-8-1006,55089,6/20/2022,Transfer
293832,Non-Exempt,4104,18-8-1006,55089,8/22/2022,Transfer
293803,Non-Exempt,4104,18-8-1006,55089,6/20/2022,Transfer
293803,Non-Exempt,4104,18-8-1006,55089,8/16/2022,Transfer
311887,Non-Exempt,4104,18-41-1002,55123,10/2/2023,Transfer
308314,Non-Exempt,4104,18-199-101,55117,8/7/2023,Transfer
308314,Non-Exempt,4104,18-199-101,55117,1/30/2024,Transfer
308314,Non-Exempt,4104,18-199-101,55117,3/26/2024,Transfer
310646,Non-Exempt,4104,18-40-1002,55122,10/2/2023,Transfer
310646,Non-Exempt,4104,18-40-1002,55122,6/19/2024,Transfer
295239,Exempt,4104,18-4-S428,55089,5/23/2022,Transfer
276754,Non-Exempt,4104,18-74-500,55109,2/21/2022,Transfer
276754,Non-Exempt,4104,18-74-500,55109,11/28/2022,Transfer
276754,Non-Exempt,4104,18-74-500,55109,6/25/2024,Transfer
284808,Exempt,4104,18-2-S225,55100,10/2/2023,Transfer
284808,Exempt,4104,18-2-S225,55100,1/29/2024,Transfer
284808,Exempt,4104,18-2-S225,55100,3/4/2024,Transfer
284808,Non-Exempt,4104,18-2-S225,55100,6/13/2022,Transfer
284808,Non-Exempt,4104,18-2-S225,55100,2/9/2023,Transfer
284808,Non-Exempt,4104,18-2-S225,55100,4/24/2023,Transfer
284808,Non-Exempt,4104,18-2-S225,55100,7/14/2023,Transfer
311181,Non-Exempt,4104,18-41-1003,55094,8/28/2023,Transfer
311181,Non-Exempt,4104,18-41-1003,55094,10/19/2023,Transfer
279985,Exempt,4104,18-1-S171,Unknown,11/1/2021,Transfer
279985,Exempt,4104,18-1-S171,Unknown,12/13/2021,Transfer
329026,Non-Exempt,4104,18-41-1003,55123,1/28/2025,Transfer
290812,Non-Exempt,4104,18-8-1004,55085,11/8/2022,Transfer
290812,Non-Exempt,4104,18-8-1004,55085,3/13/2023,Transfer
318044,Non-Exempt,4104,18-41-1003,55123,3/20/2024,Transfer
318044,Non-Exempt,4104,18-41-1003,55123,1/29/2025,Transfer
312948,Non-Exempt,4104,18-40-1002,55303,10/2/2023,Transfer
292058,Exempt,4104,18-4-S406,55120,10/9/2023,Transfer
292058,Exempt,4104,18-4-S406,55120,9/16/2024,Transfer
323146,Non-Exempt,4104,18-41-1002,55091,9/10/2024,Transfer
323146,Non-Exempt,4104,18-41-1002,55091,11/4/2024,Transfer
323146,Non-Exempt,4104,18-41-1002,55091,11/18/2024,Transfer
316755,Non-Exempt,4104,18-40-1002,55100,10/7/2024,Transfer
327990,Non-Exempt,4104,18-40-1002,55123,10/14/2024,Transfer
308124,Non-Exempt,4104,18-199-507,55123,10/2/2023,Transfer
284811,Non-Exempt,4104,18-2-3080,55097,11/29/2021,Transfer
284811,Non-Exempt,4104,18-2-3080,55097,9/26/2022,Transfer
284811,Non-Exempt,4104,18-2-3080,55097,2/28/2023,Transfer
284811,Non-Exempt,4104,18-2-3080,55097,11/4/2024,Transfer
284811,Non-Exempt,4104,18-2-3080,55097,12/9/2024,Transfer
302684,Non-Exempt,4104,18-297-110,55105,1/10/2023,Transfer
306116,Non-Exempt,4104,18-30-1003,55101,2/21/2024,Transfer
306116,Non-Exempt,4104,18-30-1003,55101,7/23/2024,Transfer
306116,Non-Exempt,4104,18-30-1003,55101,10/7/2024,Transfer
317020,Non-Exempt,4104,18-40-1001,55100,6/25/2024,Transfer
317020,Non-Exempt,4104,18-40-1001,55100,10/7/2024,Transfer
316658,Exempt,4104,18-4-S429,55120,2/17/2025,Transfer
320643,Non-Exempt,4104,18-77-402,55812,9/23/2024,Transfer
320643,Non-Exempt,4104,18-77-402,55812,10/14/2024,Transfer
321049,Non-Exempt,4104,18-74-101,55113,8/12/2024,Transfer
321049,Non-Exempt,4104,18-74-101,55113,8/12/2024,Transfer
299833,Non-Exempt,4104,18-77-405,55143,3/14/2023,Transfer
299833,Non-Exempt,4104,18-77-405,55143,8/22/2023,Transfer
299833,Non-Exempt,4104,18-77-405,55143,11/9/2023,Transfer
299833,Non-Exempt,4104,18-77-405,55143,12/8/2023,Transfer
299833,Non-Exempt,4104,18-77-405,55143,3/28/2024,Transfer
299833,Non-Exempt,4104,18-77-405,55143,4/29/2024,Transfer
299833,Non-Exempt,4104,18-77-405,55143,9/9/2024,Transfer
307231,Non-Exempt,4104,18-74-101,55113,11/7/2023,Transfer
307231,Non-Exempt,4104,18-74-101,55113,8/12/2024,Transfer
307231,Non-Exempt,4104,18-74-101,55113,8/12/2024,Transfer
311705,Non-Exempt,4104,18-74-101,55113,11/30/2023,Transfer
311705,Non-Exempt,4104,18-74-101,55113,2/5/2024,Transfer
311705,Non-Exempt,4104,18-74-101,55113,8/12/2024,Transfer
272189,Non-Exempt,4104,18-41-1001,55085,8/23/2022,Transfer
272189,Non-Exempt,4104,18-41-1001,55085,5/30/2023,Transfer
272189,Non-Exempt,4104,18-41-1001,55085,6/12/2023,Transfer
299731,Non-Exempt,4104,18-5-5040,55090,10/11/2022,Transfer
299731,Non-Exempt,4104,18-5-5040,55090,11/21/2022,Transfer
299731,Non-Exempt,4104,18-5-5040,55090,4/25/2023,Transfer
293481,Exempt,4104,18-2-S229,55086,3/25/2024,Transfer
293481,Exempt,4104,18-2-S229,55086,10/17/2024,Transfer
316865,Non-Exempt,4104,18-8-1005,55101,2/22/2024,Transfer
316865,Non-Exempt,4104,18-8-1005,55101,4/25/2024,Transfer
283528,Non-Exempt,4104,18-8-1005,55113,9/9/2024,Transfer
318875,Exempt,4104,18-2-S234,55156,2/13/2025,Transfer
318618,Non-Exempt,4104,18-41-1003,55100,8/27/2024,Transfer
318618,Non-Exempt,4104,18-41-1003,55100,10/21/2024,Transfer
309368,Non-Exempt,4104,18-41-1002,55094,7/8/2024,Transfer
309368,Non-Exempt,4104,18-41-1002,55094,8/20/2024,Transfer
122117,Non-Exempt,4104,18-5-5090,55113,11/6/2024,Transfer
304100,Non-Exempt,4104,18-74-101,55113,2/13/2023,Transfer
311387,Non-Exempt,4104,18-40-1002,55302,10/16/2023,Transfer
293206,Non-Exempt,4104,18-40-1002,55075,5/16/2022,Transfer
293206,Non-Exempt,4104,18-40-1002,55075,8/22/2022,Transfer
310632,Non-Exempt,4104,18-74-101,55109,7/15/2024,Transfer
324362,Non-Exempt,4104,18-41-1001,55100,10/21/2024,Transfer
291455,Non-Exempt,4104,18-8-1005,55094,6/5/2023,Transfer
320163,Non-Exempt,4104,18-2-3230,55123,9/2/2024,Transfer
320163,Non-Exempt,4104,18-2-3230,55123,1/6/2025,Transfer
323899,Non-Exempt,4104,18-41-1002,55143,10/2/2024,Transfer
323899,Non-Exempt,4104,18-41-1002,55143,11/18/2024,Transfer
315619,Non-Exempt,4104,18-41-1001,55311,8/1/2024,Transfer
322728,Non-Exempt,4104,18-47-500,55100,10/7/2024,Transfer
289394,Exempt,4104,18-1-S187,Unknown,10/4/2021,Transfer
299863,Exempt,4104,18-2-S225,Unknown,6/5/2023,Transfer
299863,Exempt,4104,18-2-S225,Unknown,11/14/2023,Transfer
304949,Non-Exempt,4104,18-74-101,55113,5/5/2023,Transfer
304949,Non-Exempt,4104,18-74-101,55113,6/26/2023,Transfer
304949,Non-Exempt,4104,18-74-101,55113,9/11/2023,Transfer
304949,Non-Exempt,4104,18-74-101,55113,4/8/2024,Transfer
304949,Non-Exempt,4104,18-74-101,55113,5/7/2024,Transfer
309234,Non-Exempt,4104,18-8-1005,55311,7/12/2023,Transfer
309234,Non-Exempt,4104,18-8-1005,55311,9/10/2024,Transfer
309043,Non-Exempt,4104,18-47-101,55113,11/14/2023,Transfer
309043,Non-Exempt,4104,18-47-101,55113,4/9/2024,Transfer
273221,Non-Exempt,4104,18-40-1002,55093,6/1/2023,Transfer
319811,Non-Exempt,4104,18-40-1003,55100,8/19/2024,Transfer
319811,Non-Exempt,4104,18-40-1003,55100,10/21/2024,Transfer
306538,Non-Exempt,4104,18-77-703,55138,6/20/2023,Transfer
306538,Non-Exempt,4104,18-77-703,55138,8/19/2024,Transfer
306538,Non-Exempt,4104,18-77-703,55138,10/21/2024,Transfer
306538,Non-Exempt,4104,18-77-703,55138,12/12/2024,Transfer
322427,Non-Exempt,4104,18-77-402,55113,1/27/2025,Transfer
323470,Non-Exempt,4104,18-8-1004,55123,9/11/2024,Transfer
323470,Non-Exempt,4104,18-8-1004,55123,10/21/2024,Transfer
310346,Non-Exempt,4104,18-8-1006,55094,12/5/2023,Transfer
288320,Exempt,4104,18-2-S263,55086,9/18/2023,Transfer
318864,Non-Exempt,4104,18-47-500,55109,10/28/2024,Transfer
317630,Non-Exempt,4104,18-40-1002,55086,7/8/2024,Transfer
317630,Non-Exempt,4104,18-40-1002,55086,8/14/2024,Transfer
284389,Non-Exempt,4104,18-2-3220,55156,1/4/2022,Transfer
284389,Non-Exempt,4104,18-2-3220,55156,3/10/2022,Transfer
284389,Non-Exempt,4104,18-2-3220,55156,8/23/2022,Transfer
284389,Non-Exempt,4104,18-2-3220,55156,6/1/2023,Transfer
284389,Non-Exempt,4104,18-2-3220,55156,10/31/2023,Transfer
284389,Non-Exempt,4104,18-2-3220,55156,10/28/2024,Transfer
284389,Non-Exempt,4104,18-2-3220,55156,2/24/2025,Transfer
295737,Non-Exempt,4104,18-41-1002,55085,6/13/2023,Transfer
291438,Non-Exempt,4104,18-8-1004,55085,2/21/2022,Transfer
293541,Non-Exempt,4104,18-2-S271,55143,7/11/2022,Transfer
293541,Non-Exempt,4104,18-2-S271,55143,12/4/2023,Transfer
293541,Non-Exempt,4104,18-2-S271,55143,3/20/2024,Transfer
293541,Non-Exempt,4104,18-2-S271,55143,9/11/2024,Transfer
271677,Non-Exempt,4104,18-2-3060,55100,10/17/2022,Transfer
271677,Non-Exempt,4104,18-2-3060,55100,4/12/2024,Transfer
296463,Non-Exempt,4104,18-5-5030,55087,8/23/2022,Transfer
294366,Non-Exempt,4104,18-8-1004,55109,7/25/2022,Transfer
294366,Non-Exempt,4104,18-8-1004,55109,2/21/2024,Transfer
294366,Non-Exempt,4104,18-8-1004,55109,5/7/2024,Transfer
316861,Non-Exempt,4104,18-708-102,55301,3/19/2024,Transfer
318069,Non-Exempt,4104,18-41-1003,55123,5/1/2024,Transfer
318069,Non-Exempt,4104,18-41-1003,55123,2/5/2025,Transfer
301952,Non-Exempt,4104,18-8-1006,55093,6/19/2023,Transfer
301952,Non-Exempt,4104,18-8-1006,55093,11/7/2023,Transfer
320776,Non-Exempt,4104,18-41-1002,55123,6/4/2024,Transfer
320776,Non-Exempt,4104,18-41-1002,55123,1/6/2025,Transfer
317018,Non-Exempt,4104,18-40-1002,55100,3/13/2024,Transfer
317018,Non-Exempt,4104,18-40-1002,55100,7/1/2024,Transfer
317018,Non-Exempt,4104,18-40-1002,55100,7/29/2024,Transfer
308137,Non-Exempt,4104,18-41-1003,55123,10/2/2023,Transfer
308137,Non-Exempt,4104,18-41-1003,55123,3/13/2024,Transfer
308137,Non-Exempt,4104,18-41-1003,55123,7/1/2024,Transfer
308137,Non-Exempt,4104,18-41-1003,55123,7/29/2024,Transfer
296273,Non-Exempt,4104,18-77-102,55138,8/22/2022,Transfer
296273,Non-Exempt,4104,18-77-102,55138,2/13/2023,Transfer
296273,Non-Exempt,4104,18-77-102,55138,5/2/2023,Transfer
296273,Non-Exempt,4104,18-77-102,55138,7/6/2023,Transfer
296273,Non-Exempt,4104,18-77-102,55138,10/19/2023,Transfer
296273,Non-Exempt,4104,18-77-102,55138,1/17/2024,Transfer
296273,Non-Exempt,4104,18-77-102,55138,7/11/2024,Transfer
302659,Non-Exempt,4104,18-40-1002,55087,1/10/2023,Transfer
301125,Non-Exempt,4104,18-4-A426,55123,11/7/2022,Transfer
308566,Non-Exempt,4104,18-5-5020,55143,8/24/2023,Transfer
308566,Non-Exempt,4104,18-5-5020,55143,11/9/2023,Transfer
308566,Non-Exempt,4104,18-5-5020,55143,10/21/2024,Transfer
308566,Non-Exempt,4104,18-5-5020,55143,10/28/2024,Transfer
324597,Non-Exempt,4104,18-47-403,55138,10/14/2024,Transfer
324597,Non-Exempt,4104,18-47-403,55138,10/14/2024,Transfer
324597,Non-Exempt,4104,18-47-403,55138,11/13/2024,Transfer
324597,Non-Exempt,4104,18-47-403,55138,11/13/2024,Transfer
221312,Exempt,4104,18-197-801,55138,10/2/2023,Transfer
221312,Exempt,4104,18-197-801,55138,2/5/2025,Transfer
221312,Non-Exempt,4104,18-197-801,55138,2/15/2022,Transfer
221312,Non-Exempt,4104,18-197-801,55138,4/19/2022,Transfer
221312,Non-Exempt,4104,18-197-801,55138,10/26/2022,Transfer
221312,Non-Exempt,4104,18-197-801,55138,10/31/2022,Transfer
221312,Non-Exempt,4104,18-197-801,55138,3/15/2023,Transfer
222717,Non-Exempt,4104,18-8-1005,55087,11/4/2021,Transfer
222717,Non-Exempt,4104,18-8-1005,55087,11/28/2022,Transfer
302579,Non-Exempt,4104,18-47-400,55109,1/10/2023,Transfer
291825,Non-Exempt,4104,18-197-601,55105,3/3/2022,Transfer
291825,Non-Exempt,4104,18-197-601,55105,4/12/2022,Transfer
304351,Non-Exempt,4104,18-40-1002,55086,6/13/2023,Transfer
304351,Non-Exempt,4104,18-40-1002,55086,10/30/2023,Transfer
304351,Non-Exempt,4104,18-40-1002,55086,11/18/2024,Transfer
306206,Non-Exempt,4104,18-40-1001,55087,10/9/2023,Transfer
306206,Non-Exempt,4104,18-40-1001,55087,12/9/2024,Transfer
317690,Non-Exempt,4104,18-40-1002,55096,7/1/2024,Transfer
318101,Non-Exempt,4104,18-47-102,55143,10/30/2024,Transfer
307727,Non-Exempt,4104,18-8-1005,55100,7/24/2024,Transfer
300555,Non-Exempt,4104,18-47-600,55109,7/31/2024,Transfer
296094,Exempt,4104,18-4-S429,55150,9/12/2022,Transfer
296094,Exempt,4104,18-4-S429,55150,5/25/2023,Transfer
296094,Exempt,4104,18-4-S429,55150,6/5/2023,Transfer
296094,Exempt,4104,18-4-S429,55150,12/6/2023,Transfer
296094,Exempt,4104,18-4-S429,55150,1/29/2024,Transfer
296094,Exempt,4104,18-4-S429,55150,12/30/2024,Transfer
321564,Non-Exempt,4104,18-47-400,55109,7/1/2024,Transfer
308034,Non-Exempt,4104,18-41-1003,55096,7/17/2023,Transfer
308034,Non-Exempt,4104,18-41-1003,55096,9/27/2023,Transfer
308034,Non-Exempt,4104,18-41-1003,55096,3/20/2024,Transfer
309114,Non-Exempt,4104,18-41-1003,55123,10/24/2023,Transfer
309114,Non-Exempt,4104,18-41-1003,55123,7/31/2024,Transfer
309114,Non-Exempt,4104,18-41-1003,55123,9/4/2024,Transfer
309114,Non-Exempt,4104,18-41-1003,55123,1/28/2025,Transfer
309592,Non-Exempt,4104,18-41-1002,55094,7/8/2024,Transfer
309592,Non-Exempt,4104,18-41-1002,55094,8/20/2024,Transfer
313130,Non-Exempt,4104,18-197-400,55105,6/5/2024,Transfer
313130,Non-Exempt,4104,18-197-400,55105,7/17/2024,Transfer
300337,Non-Exempt,4104,18-40-1002,55105,10/2/2023,Transfer
300337,Non-Exempt,4104,18-40-1002,55105,11/28/2023,Transfer
300337,Non-Exempt,4104,18-40-1002,55105,2/26/2024,Transfer
327705,Non-Exempt,4104,18-40-1002,55087,11/18/2024,Transfer
307326,Non-Exempt,4104,18-40-1001,55090,6/21/2023,Transfer
310660,Non-Exempt,4104,18-41-1001,55101,4/2/2024,Transfer
310660,Non-Exempt,4104,18-41-1001,55101,8/12/2024,Transfer
