EE #,FLSA Category,PR Dept,Craft Class Code,Project Code,RehireDate,Reason
302948,Non-Exempt,4104,18-8-1004,55094.0,02/27/2024,Rehire
315229,Non-Exempt,4104,18-745-500,55117.0,02/07/2024,Rehire
315229,Non-Exempt,4104,18-745-500,55117.0,07/25/2024,Rehire
310348,Non-Exempt,4104,18-77-402,55138.0,11/02/2023,Rehire
309194,Non-Exempt,4104,18-77-703,55138.0,11/16/2023,Rehire
318208,Non-Exempt,4104,18-745-500,55117.0,03/26/2024,Rehire
288920,Non-Exempt,4104,18-757-522,55074.0,04/22/2022,Rehire
303236,Non-Exempt,4104,18-5-5080,55138.0,01/23/2024,Rehire
301250,Non-Exempt,4104,18-77-701,55138.0,11/29/2022,Rehire
301250,Non-Exempt,4104,18-77-701,55138.0,01/04/2024,Rehire
118715,Exempt,4104,18-2-S271,55311.0,09/11/2023,Rehire
284337,Non-Exempt,4104,18-74-703,55138.0,08/09/2023,Rehire
316030,Non-Exempt,4104,18-73-1003,55313.0,02/17/2025,Rehire
291754,Non-Exempt,4104,18-2-3090,55091.0,02/20/2024,Rehire
288403,Non-Exempt,4104,18-T757-500,55074.0,02/17/2022,Rehire
289103,Non-Exempt,4104,18-T757-500,55074.0,02/17/2022,Rehire
295324,Non-Exempt,4104,18-2-3210,55091.0,05/29/2024,Rehire
295324,Non-Exempt,4104,18-2-3210,55091.0,02/05/2025,Rehire
324245,Non-Exempt,4104,18-745-500,55117.0,01/08/2025,Rehire
229156,Non-Exempt,4104,18-8-1004,55123.0,04/28/2023,Rehire
318025,Non-Exempt,4104,18-41-1003,55094.0,06/12/2024,Rehire
318582,Non-Exempt,4104,18-2-3220,55120.0,02/17/2025,Rehire
317544,Non-Exempt,4104,18-77-402,55808.0,02/26/2025,Rehire
275150,Non-Exempt,4104,18-8-1004,55105.0,09/20/2022,Rehire
275150,Non-Exempt,4104,18-8-1004,55105.0,02/28/2024,Rehire
285096,Non-Exempt,4104,18-8-1005,55094.0,11/09/2021,Rehire
285096,Non-Exempt,4104,18-8-1005,55094.0,11/01/2022,Rehire
285096,Non-Exempt,4104,18-8-1005,55094.0,03/20/2024,Rehire
300480,Exempt,4104,18-2-S271,55120.0,07/10/2023,Rehire
284450,Non-Exempt,4104,18-30-1002,55091.0,11/18/2024,Rehire
309914,Non-Exempt,4104,18-197-400,55105.0,07/01/2024,Rehire
286656,Non-Exempt,4104,18-41-1003,55094.0,11/10/2022,Rehire
286656,Non-Exempt,4104,18-41-1003,55094.0,06/04/2024,Rehire
289236,Non-Exempt,4104,18-73-1002,55096.0,10/11/2022,Rehire
306730,Non-Exempt,4104,18-47-102,55143.0,10/10/2023,Rehire
286764,Non-Exempt,4104,18-5-5020,55094.0,11/10/2022,Rehire
306188,Non-Exempt,4104,18-4-A426,55106.0,01/11/2024,Rehire
320271,Non-Exempt,4104,18-30-1003,55094.0,08/27/2024,Rehire
291915,Non-Exempt,4104,18-47-400,55113.0,10/25/2022,Rehire
291915,Non-Exempt,4104,18-47-400,55113.0,02/21/2024,Rehire
291915,Non-Exempt,4104,18-47-400,55113.0,02/26/2025,Rehire
286166,Non-Exempt,4104,18-197-600,55105.0,03/26/2024,Rehire
306605,Non-Exempt,4104,18-41-1002,55085.0,07/06/2023,Rehire
310700,Non-Exempt,4104,18-41-1003,55103.0,01/11/2024,Rehire
321778,Non-Exempt,4104,18-77-101,55143.0,01/08/2025,Rehire
315206,Non-Exempt,4104,18-41-1003,55086.0,02/08/2024,Rehire
283342,Non-Exempt,4104,18-40-1001,55075.0,11/30/2021,Rehire
300023,Non-Exempt,4104,18-5-5030,55109.0,06/19/2024,Rehire
318926,Non-Exempt,4104,18-41-1002,55094.0,10/14/2024,Rehire
319838,Non-Exempt,4104,18-197-400,55105.0,10/16/2024,Rehire
295150,Non-Exempt,4104,18-47-101,55109.0,01/10/2023,Rehire
295150,Non-Exempt,4104,18-47-101,55109.0,06/27/2023,Rehire
320290,Non-Exempt,4104,18-197-400,55105.0,05/21/2024,Rehire
315111,Non-Exempt,4104,18-197-400,55105.0,04/09/2024,Rehire
315111,Non-Exempt,4104,18-197-400,55105.0,10/16/2024,Rehire
318029,Non-Exempt,4104,18-47-400,55109.0,10/21/2024,Rehire
318026,Non-Exempt,4104,18-47-400,55109.0,10/21/2024,Rehire
304227,Non-Exempt,4104,18-197-400,55105.0,02/06/2024,Rehire
314510,Non-Exempt,4104,18-708-503,55301.0,11/07/2023,Rehire
301224,Non-Exempt,4104,18-8-1004,55100.0,05/08/2024,Rehire
282642,Non-Exempt,4104,18-8-1005,55123.0,01/04/2024,Rehire
306925,Non-Exempt,4104,18-41-1001,55094.0,02/22/2024,Rehire
305718,Non-Exempt,4104,18-41-1003,55085.0,05/18/2023,Rehire
304474,Non-Exempt,4104,18-41-1002,55100.0,01/09/2024,Rehire
314036,Non-Exempt,4104,18-197-400,55105.0,07/02/2024,Rehire
305674,Non-Exempt,4104,18-41-1003,55123.0,02/19/2024,Rehire
305674,Non-Exempt,4104,18-41-1003,55123.0,01/27/2025,Rehire
323337,Non-Exempt,4104,18-40-1001,55123.0,10/14/2024,Rehire
323337,Non-Exempt,4104,18-40-1001,55123.0,01/21/2025,Rehire
307190,Exempt,4104,18-4-S444,55156.0,06/17/2024,Rehire
302095,Non-Exempt,4104,18-5-5160,55143.0,03/21/2024,Rehire
314025,Non-Exempt,4104,18-197-400,55105.0,07/02/2024,Rehire
291247,Non-Exempt,4104,18-41-1001,55094.0,10/04/2022,Rehire
291247,Non-Exempt,4104,18-41-1001,55094.0,09/26/2023,Rehire
308383,Non-Exempt,4104,18-77-402,55156.0,08/24/2023,Rehire
308383,Non-Exempt,4104,18-77-402,55156.0,02/19/2025,Rehire
311255,Non-Exempt,4104,18-197-400,55105.0,07/23/2024,Rehire
271199,Non-Exempt,4104,18-797-600,55105.0,06/14/2022,Rehire
271199,Non-Exempt,4104,18-797-600,55105.0,01/29/2025,Rehire
291066,Non-Exempt,4104,18-40-1002,55306.0,04/11/2023,Rehire
308576,Non-Exempt,4104,18-77-400,55113.0,03/05/2024,Rehire
311518,Non-Exempt,4104,18-708-500,55304.0,09/19/2023,Rehire
316907,Non-Exempt,4104,18-745-600,55117.0,05/29/2024,Rehire
279968,Non-Exempt,4104,18-2-3110,55087.0,10/06/2022,Rehire
285592,Non-Exempt,4104,18-77-702,55143.0,10/06/2022,Rehire
315200,Non-Exempt,4104,18-41-1002,55087.0,09/19/2024,Rehire
307800,Non-Exempt,4104,18-40-1001,55103.0,03/12/2024,Rehire
323954,Non-Exempt,4104,18-30-1003,55123.0,01/22/2025,Rehire
290626,Non-Exempt,4104,18-77-401,55143.0,02/06/2024,Rehire
283696,Non-Exempt,4104,18-77-405,55812.0,12/08/2022,Rehire
283696,Non-Exempt,4104,18-77-405,55812.0,01/06/2025,Rehire
308108,Non-Exempt,4104,18-197-400,55105.0,03/05/2024,Rehire
290627,Non-Exempt,4104,18-2-3230,55123.0,09/13/2022,Rehire
290627,Non-Exempt,4104,18-2-3230,55123.0,09/14/2023,Rehire
290627,Non-Exempt,4104,18-2-3230,55123.0,11/07/2023,Rehire
304658,Non-Exempt,4104,18-40-1001,55094.0,02/07/2024,Rehire
295558,Non-Exempt,4104,18-5-5160,55113.0,02/27/2024,Rehire
274855,Non-Exempt,4104,18-40-1001,55093.0,09/11/2023,Rehire
305326,Non-Exempt,4104,18-41-1003,55089.0,06/04/2024,Rehire
304603,Non-Exempt,4104,18-297-410,55105.0,04/16/2024,Rehire
318587,Non-Exempt,4104,18-30-1003,55123.0,01/22/2025,Rehire
280719,Non-Exempt,4104,18-41-1001,55076.0,01/17/2022,Rehire
320660,Non-Exempt,4104,18-199-501,55117.0,07/11/2024,Rehire
318121,Non-Exempt,4104,18-47-400,55113.0,02/26/2025,Rehire
305543,Non-Exempt,4104,18-41-1003,55103.0,05/07/2024,Rehire
309064,Non-Exempt,4104,18-198-400,55107.0,02/29/2024,Rehire
317405,Non-Exempt,4104,18-41-1002,55100.0,06/04/2024,Rehire
284185,Non-Exempt,4104,18-41-1001,55085.0,09/05/2023,Rehire
313346,Non-Exempt,4104,18-197-400,55105.0,02/20/2024,Rehire
308198,Non-Exempt,4104,18-40-1002,55090.0,08/01/2023,Rehire
248542,Non-Exempt,4104,18-77-402,55143.0,01/08/2025,Rehire
322464,Non-Exempt,4104,18-47-401,55138.0,02/03/2025,Rehire
313960,Non-Exempt,4104,18-708-612,55301.0,11/07/2023,Rehire
318790,Non-Exempt,4104,18-30-1003,55123.0,01/22/2025,Rehire
303402,Non-Exempt,4104,18-41-1001,55087.0,05/02/2023,Rehire
308567,Non-Exempt,4104,18-40-1002,55089.0,02/08/2024,Rehire
306050,Non-Exempt,4104,18-41-1003,55086.0,03/07/2024,Rehire
284180,Non-Exempt,4104,18-40-1002,55306.0,05/03/2023,Rehire
307670,Non-Exempt,4104,18-41-1001,55086.0,02/01/2024,Rehire
309566,Non-Exempt,4104,18-77-101,55138.0,01/30/2024,Rehire
311780,Non-Exempt,4104,18-40-1002,55086.0,01/31/2024,Rehire
300846,Non-Exempt,4104,18-40-1002,55076.0,03/22/2023,Rehire
272227,Non-Exempt,4104,18-77-401,55109.0,08/27/2024,Rehire
305391,Non-Exempt,4104,18-8-1005,55123.0,05/16/2024,Rehire
291166,Non-Exempt,4104,18-41-1003,55094.0,05/29/2024,Rehire
299727,Non-Exempt,4104,18-41-1003,55094.0,05/29/2024,Rehire
299433,Non-Exempt,4104,18-77-501,55109.0,06/04/2024,Rehire
322312,Non-Exempt,4104,18-47-401,55138.0,01/20/2025,Rehire
314772,Non-Exempt,4104,18-40-1001,55089.0,04/09/2024,Rehire
292771,Non-Exempt,4104,18-197-600,55105.0,03/14/2023,Rehire
304190,Non-Exempt,4104,18-40-1002,55086.0,08/08/2023,Rehire
304190,Non-Exempt,4104,18-40-1002,55086.0,09/17/2024,Rehire
315527,Non-Exempt,4104,18-74-101,55113.0,01/29/2025,Rehire
292769,Non-Exempt,4104,18-197-400,55105.0,03/14/2023,Rehire
291295,Non-Exempt,4104,18-296-507,55723.0,03/07/2023,Rehire
291295,Non-Exempt,4104,18-296-507,55723.0,06/20/2023,Rehire
291295,Non-Exempt,4104,18-296-507,55723.0,10/17/2023,Rehire
291295,Non-Exempt,4104,18-296-507,55723.0,06/12/2024,Rehire
290808,Non-Exempt,4104,18-8-1005,55089.0,07/26/2022,Rehire
294921,Non-Exempt,4104,18-30-1003,55086.0,11/17/2022,Rehire
294921,Non-Exempt,4104,18-30-1003,55086.0,06/05/2024,Rehire
312307,Non-Exempt,4104,18-40-1001,55076.0,10/05/2023,Rehire
303056,Non-Exempt,4104,18-40-1002,55086.0,02/08/2024,Rehire
303056,Non-Exempt,4104,18-40-1002,55086.0,09/17/2024,Rehire
289672,Non-Exempt,4104,18-74-500,55113.0,03/12/2024,Rehire
318910,Non-Exempt,4104,18-47-101,55138.0,09/18/2024,Rehire
318910,Non-Exempt,4104,18-47-101,55138.0,02/24/2025,Rehire
291294,Non-Exempt,4104,18-77-501,55109.0,12/07/2022,Rehire
313497,Non-Exempt,4104,18-40-1001,55311.0,02/27/2024,Rehire
313497,Non-Exempt,4104,18-40-1001,55311.0,05/21/2024,Rehire
292175,Non-Exempt,4104,18-197-400,55105.0,10/20/2022,Rehire
290261,Non-Exempt,4104,18-74-403,55812.0,11/03/2022,Rehire
290261,Non-Exempt,4104,18-74-403,55812.0,08/27/2024,Rehire
308709,Non-Exempt,4104,18-41-1003,55123.0,01/08/2025,Rehire
321660,Non-Exempt,4104,18-47-400,55109.0,07/15/2024,Rehire
317177,Non-Exempt,4104,18-745-500,55117.0,03/26/2024,Rehire
312766,Non-Exempt,4104,18-74-102,55126.0,11/28/2023,Rehire
312766,Non-Exempt,4104,18-74-102,55126.0,01/20/2025,Rehire
316733,Non-Exempt,4104,18-41-1002,55094.0,10/02/2024,Rehire
289706,Non-Exempt,4104,18-757-506,55074.0,04/05/2022,Rehire
291116,Non-Exempt,4104,18-41-1003,55094.0,10/04/2022,Rehire
270308,Non-Exempt,4104,18-77-701,55138.0,10/03/2023,Rehire
294659,Non-Exempt,4104,18-77-402,55138.0,02/19/2025,Rehire
307726,Non-Exempt,4104,18-40-1002,55094.0,06/12/2024,Rehire
284372,Non-Exempt,4104,18-40-1002,55101.0,07/03/2023,Rehire
284434,Non-Exempt,4104,18-40-1002,55087.0,01/10/2023,Rehire
311126,Non-Exempt,4104,18-47-101,55126.0,09/18/2024,Rehire
318209,Non-Exempt,4104,18-745-500,55117.0,05/29/2024,Rehire
287881,Non-Exempt,4104,18-757-185,55074.0,03/24/2022,Rehire
286736,Non-Exempt,4104,18-8-1006,55094.0,10/12/2021,Rehire
314462,Non-Exempt,4104,18-708-103,55301.0,01/16/2024,Rehire
306021,Non-Exempt,4104,18-77-402,55113.0,05/28/2024,Rehire
318246,Non-Exempt,4104,18-745-500,55117.0,04/11/2024,Rehire
286012,Non-Exempt,4104,18-8-1005,55094.0,03/20/2023,Rehire
290471,Non-Exempt,4104,18-2-S268,55100.0,08/23/2022,Rehire
313085,Non-Exempt,4104,18-41-1002,55094.0,02/27/2024,Rehire
303671,Non-Exempt,4104,18-2-3110,55091.0,02/27/2024,Rehire
302973,Non-Exempt,4104,18-30-1001,55091.0,03/19/2024,Rehire
303227,Non-Exempt,4104,18-77-405,55143.0,06/05/2024,Rehire
291351,Non-Exempt,4104,18-41-1003,55100.0,10/25/2022,Rehire
291351,Non-Exempt,4104,18-41-1003,55100.0,01/09/2024,Rehire
293880,Non-Exempt,4104,18-41-1002,55086.0,01/26/2023,Rehire
287724,Non-Exempt,4104,18-757-522,55074.0,03/17/2023,Rehire
310989,Non-Exempt,4104,18-197-400,55105.0,02/28/2024,Rehire
284338,Non-Exempt,4104,18-30-1001,55091.0,11/30/2021,Rehire
318045,Non-Exempt,4104,18-5-5090,55122.0,11/20/2024,Rehire
275723,Non-Exempt,4104,18-8-1005,55123.0,05/02/2023,Rehire
275723,Non-Exempt,4104,18-8-1005,55123.0,01/22/2025,Rehire
307671,Non-Exempt,4104,18-199-101,55117.0,02/21/2024,Rehire
302564,Non-Exempt,4104,18-40-1001,55100.0,06/25/2024,Rehire
285546,Non-Exempt,4104,18-40-1002,55086.0,11/15/2022,Rehire
309929,Non-Exempt,4104,18-798-101,55107.0,06/15/2023,Rehire
282999,Non-Exempt,4104,18-197-400,55105.0,02/13/2024,Rehire
311785,Non-Exempt,4104,18-745-100,55117.0,02/06/2024,Rehire
282443,Non-Exempt,4104,18-8-1004,55156.0,03/21/2024,Rehire
282443,Non-Exempt,4104,18-8-1004,55156.0,01/08/2025,Rehire
307159,Non-Exempt,4104,18-47-403,55143.0,01/17/2024,Rehire
323518,Non-Exempt,4104,18-47-102,55138.0,02/03/2025,Rehire
316101,Non-Exempt,4104,18-73-1003,55313.0,02/17/2025,Rehire
317927,Non-Exempt,4104,18-47-400,55109.0,09/25/2024,Rehire
325753,Non-Exempt,4104,18-745-500,55117.0,01/07/2025,Rehire
320329,Non-Exempt,4104,18-77-401,55113.0,02/26/2025,Rehire
286236,Non-Exempt,4104,18-40-1002,55090.0,07/06/2023,Rehire
321991,Non-Exempt,4104,18-8-1005,55702.0,01/20/2025,Rehire
307498,Non-Exempt,4104,18-47-402,55138.0,02/13/2024,Rehire
306652,Non-Exempt,4104,18-2-3230,55089.0,04/26/2023,Rehire
306652,Non-Exempt,4104,18-2-3230,55089.0,01/30/2024,Rehire
311156,Non-Exempt,4104,18-41-1003,55123.0,02/22/2024,Rehire
320093,Non-Exempt,4104,18-47-102,55138.0,02/03/2025,Rehire
301692,Non-Exempt,4104,18-30-1003,55094.0,04/23/2024,Rehire
306455,Non-Exempt,4104,18-197-500,55105.0,11/27/2023,Rehire
284420,Non-Exempt,4104,18-5-A522,55076.0,10/12/2021,Rehire
284420,Non-Exempt,4104,18-5-A522,55076.0,05/11/2022,Rehire
291431,Non-Exempt,4104,18-8-1004,55094.0,08/16/2022,Rehire
291431,Non-Exempt,4104,18-8-1004,55094.0,09/07/2023,Rehire
286085,Non-Exempt,4104,18-197-400,55105.0,01/10/2023,Rehire
286085,Non-Exempt,4104,18-197-400,55105.0,01/11/2024,Rehire
328648,Non-Exempt,4104,18-40-1001,55123.0,01/22/2025,Rehire
303617,Non-Exempt,4104,18-41-1002,55089.0,02/06/2024,Rehire
303587,Non-Exempt,4104,18-2-3070,55097.0,04/30/2024,Rehire
322336,Non-Exempt,4104,18-74-101,55113.0,11/06/2024,Rehire
322522,Non-Exempt,4104,18-41-1002,55308.0,02/18/2025,Rehire
287675,Exempt,4104,18-4-S406,55117.0,01/16/2023,Rehire
287675,Non-Exempt,4104,18-4-S406,55117.0,06/20/2022,Rehire
296909,Non-Exempt,4104,18-199-101,55117.0,12/15/2022,Rehire
296909,Non-Exempt,4104,18-199-101,55117.0,01/30/2024,Rehire
296909,Non-Exempt,4104,18-199-101,55117.0,05/29/2024,Rehire
283864,Non-Exempt,4104,18-757-502,55074.0,01/17/2023,Rehire
293681,Non-Exempt,4104,18-40-1001,55093.0,02/21/2023,Rehire
283960,Non-Exempt,4104,18-77-703,55105.0,09/06/2022,Rehire
298970,Non-Exempt,4104,18-41-1003,55089.0,06/04/2024,Rehire
299807,Non-Exempt,4104,18-41-1003,55089.0,02/10/2023,Rehire
299807,Non-Exempt,4104,18-41-1003,55089.0,06/04/2024,Rehire
308864,Non-Exempt,4104,18-198-400,55107.0,02/29/2024,Rehire
280686,Non-Exempt,4104,18-8-1005,55076.0,09/14/2022,Rehire
306204,Non-Exempt,4104,18-40-1001,55087.0,04/02/2024,Rehire
306204,Non-Exempt,4104,18-40-1001,55087.0,09/25/2024,Rehire
284323,Non-Exempt,4104,18-30-1000,55100.0,01/11/2022,Rehire
284323,Non-Exempt,4104,18-30-1000,55100.0,03/12/2024,Rehire
272070,Non-Exempt,4104,18-30-1001,55100.0,04/26/2023,Rehire
272070,Non-Exempt,4104,18-30-1001,55100.0,08/06/2024,Rehire
292327,Non-Exempt,4104,18-2-3080,55123.0,03/12/2024,Rehire
308062,Non-Exempt,4104,18-197-101,55105.0,02/27/2024,Rehire
310257,Non-Exempt,4104,18-6-A622,55113.0,12/18/2023,Rehire
301168,Non-Exempt,4104,18-8-1006,55094.0,03/21/2023,Rehire
248306,Non-Exempt,4104,18-30-1002,55087.0,01/11/2023,Rehire
291346,Non-Exempt,4104,18-40-1002,55094.0,10/19/2022,Rehire
304513,Non-Exempt,4104,18-41-1003,55094.0,04/16/2024,Rehire
314545,Non-Exempt,4104,18-708-202,55301.0,11/07/2023,Rehire
290073,Non-Exempt,4104,18-8-1004,55105.0,08/09/2022,Rehire
290073,Non-Exempt,4104,18-8-1004,55105.0,11/08/2023,Rehire
311184,Non-Exempt,4104,18-40-1001,55094.0,10/31/2023,Rehire
318211,Non-Exempt,4104,18-745-500,55117.0,08/27/2024,Rehire
318211,Non-Exempt,4104,18-745-500,55117.0,09/18/2024,Rehire
286084,Non-Exempt,4104,18-40-1002,55086.0,10/27/2022,Rehire
313899,Non-Exempt,4104,18-752-500,55302.0,10/23/2023,Rehire
313899,Non-Exempt,4104,18-752-500,55302.0,01/03/2024,Rehire
276200,Non-Exempt,4104,18-757-500,55074.0,04/05/2022,Rehire
295148,Non-Exempt,4104,18-41-1002,55308.0,02/18/2025,Rehire
319738,Non-Exempt,4104,18-796-501,55313.0,07/02/2024,Rehire
259479,Non-Exempt,4104,18-41-1002,55075.0,09/27/2023,Rehire
313640,Non-Exempt,4104,18-745-500,55117.0,10/19/2023,Rehire
313640,Non-Exempt,4104,18-745-500,55117.0,11/06/2024,Rehire
304041,Non-Exempt,4104,18-198-400,55107.0,08/09/2023,Rehire
304041,Non-Exempt,4104,18-198-400,55107.0,02/22/2024,Rehire
288977,Non-Exempt,4104,18-757-522,55074.0,04/05/2023,Rehire
325727,Non-Exempt,4104,18-745-500,55117.0,09/30/2024,Rehire
275433,Non-Exempt,4104,18-41-1001,55105.0,01/10/2023,Rehire
318145,Non-Exempt,4104,18-41-1003,55123.0,01/27/2025,Rehire
311547,Non-Exempt,4104,18-47-101,55138.0,02/06/2024,Rehire
309604,Non-Exempt,4104,18-64-1002,55105.0,11/07/2023,Rehire
284582,Non-Exempt,4104,18-8-1005,55094.0,09/04/2024,Rehire
276461,Non-Exempt,4104,18-8-1005,55089.0,01/04/2022,Rehire
284153,Non-Exempt,4104,18-2-3090,55123.0,11/18/2024,Rehire
272233,Non-Exempt,4104,18-40-1002,55090.0,08/02/2023,Rehire
292376,Non-Exempt,4104,18-6-A622,55723.0,07/29/2024,Rehire
328605,Non-Exempt,4104,18-41-1003,55123.0,01/22/2025,Rehire
328571,Non-Exempt,4104,18-197-400,55105.0,12/09/2024,Rehire
317477,Non-Exempt,4104,18-708-106,55301.0,03/25/2024,Rehire
307719,Non-Exempt,4104,18-197-500,55105.0,05/07/2024,Rehire
322439,Non-Exempt,4104,18-8-1006,55091.0,09/24/2024,Rehire
304999,Non-Exempt,4104,18-199-501,55117.0,06/04/2024,Rehire
284148,Non-Exempt,4104,18-8-1005,55120.0,02/11/2025,Rehire
286400,Non-Exempt,4104,18-8-1004,55094.0,04/16/2024,Rehire
284581,Non-Exempt,4104,18-8-1004,55094.0,03/12/2024,Rehire
319922,Non-Exempt,4104,18-41-1001,55702.0,09/17/2024,Rehire
286371,Non-Exempt,4104,18-47-500,55113.0,07/26/2022,Rehire
286371,Non-Exempt,4104,18-47-500,55113.0,01/27/2025,Rehire
286564,Non-Exempt,4104,18-4-S439,55138.0,06/13/2023,Rehire
314723,Non-Exempt,4104,18-30-1002,55094.0,04/23/2024,Rehire
301249,Non-Exempt,4104,18-8-1005,55307.0,11/29/2022,Rehire
286387,Non-Exempt,4104,18-30-1003,55087.0,12/08/2022,Rehire
315680,Non-Exempt,4104,18-752-800,55302.0,01/03/2024,Rehire
289546,Non-Exempt,4104,18-30-1000,55308.0,11/01/2022,Rehire
281688,Non-Exempt,4104,18-5-5010,55117.0,07/18/2024,Rehire
87897,Non-Exempt,4104,18-8-1004,55107.0,10/17/2023,Rehire
283522,Non-Exempt,4104,18-74-400,55109.0,12/14/2022,Rehire
283522,Non-Exempt,4104,18-74-400,55109.0,09/12/2023,Rehire
283522,Non-Exempt,4104,18-74-400,55109.0,03/12/2024,Rehire
283522,Non-Exempt,4104,18-74-400,55109.0,10/23/2024,Rehire
307713,Non-Exempt,4104,18-197-500,55105.0,08/13/2024,Rehire
286803,Non-Exempt,4104,18-2-3080,55093.0,11/30/2021,Rehire
313490,Non-Exempt,4104,18-745-800,55117.0,04/04/2024,Rehire
302587,Non-Exempt,4104,18-196-500,55723.0,05/08/2024,Rehire
295434,Non-Exempt,4104,18-8-1005,55094.0,02/27/2024,Rehire
323156,Non-Exempt,4104,18-74-703,55138.0,02/03/2025,Rehire
285318,Non-Exempt,4104,18-77-701,55150.0,02/27/2024,Rehire
290616,Non-Exempt,4104,18-77-401,55126.0,03/11/2022,Rehire
329384,Non-Exempt,4104,18-745-500,55117.0,01/09/2025,Rehire
321157,Non-Exempt,4104,18-47-102,55143.0,01/08/2025,Rehire
291349,Non-Exempt,4104,18-41-1002,55105.0,03/01/2023,Rehire
275495,Non-Exempt,4104,18-2-3080,55089.0,01/11/2024,Rehire
292033,Non-Exempt,4104,18-47-500,55113.0,03/14/2023,Rehire
292033,Non-Exempt,4104,18-47-500,55113.0,06/05/2024,Rehire
292033,Non-Exempt,4104,18-47-500,55113.0,02/03/2025,Rehire
313663,Non-Exempt,4104,18-752-500,55302.0,02/19/2024,Rehire
307711,Non-Exempt,4104,18-47-400,55113.0,02/14/2024,Rehire
307711,Non-Exempt,4104,18-47-400,55113.0,02/26/2025,Rehire
280561,Non-Exempt,4104,18-8-1006,55085.0,11/02/2021,Rehire
280561,Non-Exempt,4104,18-8-1006,55085.0,09/29/2022,Rehire
286451,Non-Exempt,4104,18-40-1002,55076.0,12/07/2021,Rehire
317744,Non-Exempt,4104,18-745-600,55117.0,04/11/2024,Rehire
317744,Non-Exempt,4104,18-745-600,55117.0,06/13/2024,Rehire
272425,Non-Exempt,4104,18-41-1002,55075.0,09/06/2022,Rehire
272425,Non-Exempt,4104,18-41-1002,55075.0,08/15/2023,Rehire
272424,Non-Exempt,4104,18-41-1002,55075.0,09/13/2022,Rehire
272424,Non-Exempt,4104,18-41-1002,55075.0,08/15/2023,Rehire
248168,Non-Exempt,4104,18-2-3080,55089.0,03/26/2024,Rehire
319123,Non-Exempt,4104,18-47-101,55138.0,01/20/2025,Rehire
276172,Non-Exempt,4104,18-41-1001,55094.0,04/25/2023,Rehire
276172,Non-Exempt,4104,18-41-1001,55094.0,11/27/2023,Rehire
276167,Non-Exempt,4104,18-41-1001,55094.0,04/25/2023,Rehire
276167,Non-Exempt,4104,18-41-1001,55094.0,11/27/2023,Rehire
276169,Non-Exempt,4104,18-41-1001,55094.0,04/25/2023,Rehire
276169,Non-Exempt,4104,18-41-1001,55094.0,11/27/2023,Rehire
274845,Non-Exempt,4104,18-8-1004,55091.0,07/16/2024,Rehire
294920,Non-Exempt,4104,18-8-1006,55091.0,08/25/2022,Rehire
248415,Non-Exempt,4104,18-74-500,55113.0,04/04/2023,Rehire
248415,Non-Exempt,4104,18-74-500,55113.0,01/10/2024,Rehire
304245,Non-Exempt,4104,18-8-1006,55101.0,03/19/2024,Rehire
320310,Exempt,4104,18-4-S429,55120.0,02/03/2025,Rehire
312856,Non-Exempt,4104,18-30-1002,55094.0,01/10/2024,Rehire
322868,Non-Exempt,4104,18-41-1003,55100.0,09/26/2024,Rehire
316528,Non-Exempt,4104,18-40-1001,55123.0,10/07/2024,Rehire
316528,Non-Exempt,4104,18-40-1001,55123.0,02/03/2025,Rehire
291587,Non-Exempt,4104,18-2-3220,55089.0,05/10/2022,Rehire
284293,Non-Exempt,4104,18-797-100,55105.0,05/10/2022,Rehire
291019,Non-Exempt,4104,18-41-1001,55085.0,08/18/2022,Rehire
316113,Non-Exempt,4104,18-47-700,55138.0,06/25/2024,Rehire
316113,Non-Exempt,4104,18-47-700,55138.0,02/03/2025,Rehire
291591,Non-Exempt,4104,18-40-1001,55076.0,05/17/2022,Rehire
291590,Non-Exempt,4104,18-40-1001,55076.0,05/17/2022,Rehire
305869,Non-Exempt,4104,18-41-1003,55105.0,01/18/2024,Rehire
285265,Non-Exempt,4104,18-40-1002,55076.0,12/02/2021,Rehire
308983,Non-Exempt,4104,18-47-500,55113.0,02/10/2025,Rehire
240224,Exempt,4104,18-2-S265,55094.0,06/17/2024,Rehire
295332,Non-Exempt,4104,18-197-400,55105.0,09/21/2022,Rehire
295332,Non-Exempt,4104,18-197-400,55105.0,01/18/2024,Rehire
292322,Non-Exempt,4104,18-8-1005,55094.0,12/07/2023,Rehire
321461,Non-Exempt,4104,18-796-501,55313.0,02/18/2025,Rehire
286672,Non-Exempt,4104,18-40-1002,55076.0,05/11/2022,Rehire
303869,Non-Exempt,4104,18-30-1000,55109.0,07/31/2023,Rehire
303869,Non-Exempt,4104,18-30-1000,55109.0,03/12/2024,Rehire
300535,Non-Exempt,4104,18-41-1002,55085.0,08/29/2023,Rehire
304963,Non-Exempt,4104,18-41-1003,55101.0,08/01/2023,Rehire
302112,Non-Exempt,4104,18-47-401,55143.0,02/22/2024,Rehire
286503,Non-Exempt,4104,18-40-1002,55086.0,10/12/2022,Rehire
246431,Non-Exempt,4104,18-77-401,55143.0,02/07/2023,Rehire
246431,Non-Exempt,4104,18-77-401,55143.0,01/14/2025,Rehire
235878,Non-Exempt,4104,18-47-400,55109.0,12/13/2022,Rehire
235878,Non-Exempt,4104,18-47-400,55109.0,01/31/2024,Rehire
246569,Non-Exempt,4104,18-47-500,55113.0,05/02/2023,Rehire
